movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype
10364,10364,Catch-22,Catch-22,A WWII military pilot makes a valiant effort to be certified insane in order to be excused from flying missions. But there's a catch.,1970-06-24,/eSB3i3vvFiRTszmZVawWqROzM6p.jpg,/90H58Povv5fRxuJxN0OhVRs0ghC.jpg,6.633,338,5.6376,MOVIE
32458,32458,Forgotten Silver,Forgotten Silver,"The life story of Colin McKenzie, a forgotten pioneer of international cinema who was born in rural New Zealand in 1888.",1997-10-03,/gSLluaJR2fxmsGOtmfSKQJ9RCly.jpg,/fJClZLeghpEyHXDAErBwNF2E1tN.jpg,7.199,118,0.5543,MOVIE
1089,1089,Point Break,Point Break,"In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",1991-07-12,/tlbERIghrQ4oofqlbF7H0K0EYnx.jpg,/ihYOaSoQ4IPNhnxwwMPZAYprs3o.jpg,7.155,3860,5.2836,MOVIE
9967,9967,Uncommon Valor,Uncommon Valor,A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese.,1983-12-16,/gdppSF9wv07bvt9UYv3yGydTpZt.jpg,/9f59numwLjCBxGpYDspN8OtO4tM.jpg,6.242,207,1.9754,MOVIE
17494,17494,Unlawful Entry,Unlawful Entry,"Happily married Michael and Karen Carr call the police after Karen is held at knife point during a failed robbery attempt in their home. Before long, one of the responding officers, Officer Pete Davis, helps arrange the installation of a new security system, taking extra interest in the couple's case. As a result, the grateful Carrs invite him to stay for dinner and they strike up an unexpected friendship. However, as the lonely policeman develops an intense fixation on Karen, his take on friendship develops into a dangerous obsession soon becoming the Carrs' worst nightmare.",1992-06-26,/dvw1Pkt0tk8tvXy61cMwOaPgkyb.jpg,/gpzEfQEt5MQMIZaLbHpEj6rTiIW.jpg,6.2,332,1.7716,MOVIE
17465,17465,Youngblood,Youngblood,A skilled young hockey prospect hoping to attract the attention of professional scouts is pressured to show that he can fight if challenged during his stay in a Canadian minor hockey town. His on-ice activities are complicated by his relationship with the coach's daughter.,1986-01-31,/SLQRH3AlTJHXk6ZuW0yMAelMlj.jpg,/7BlCuxZ0MT2Ix2Wah48oo821QIT.jpg,6.1,237,1.8381,MOVIE
759,759,Gentlemen Prefer Blondes,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",1953-07-14,/fDozhst5HVJJcd3BM8ZOsKniO7Q.jpg,/2clBxxclZJ4OK1xzhmCCXHEfy3r.jpg,7.331,1035,4.536,MOVIE
10297,10297,How to Marry a Millionaire,How to Marry a Millionaire,"Three women set out to find eligible millionaires to marry, but find true love in the process.",1953-10-29,/dFwefYyEOOZaWVn15xGY6CbYYJ2.jpg,/6CeMuVnFeXkxVhHUF0opB6ZfITm.jpg,6.814,547,1.1387,MOVIE
10653,10653,The Seven Year Itch,The Seven Year Itch,"When his family goes away for summer vacation, a hitherto faithful publishing executive with an overactive imagination is tempted by an attractive new neighbor.",1955-06-03,/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg,/yjlg8Gq3TAWlFSUxh7Icey8uM4P.jpg,7.1,953,2.7973,MOVIE
9576,9576,Tootsie,Tootsie,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego – Dorothy Michaels – in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",1982-12-17,/ngyCzZwb9y5sMUCig5JQT4Y33Q.jpg,/dGRGes6Yw0vK1IymLatHBXGvvpS.jpg,7.203,1885,2.9635,MOVIE
10865,10865,Atlantis: The Lost Empire,Atlantis: The Lost Empire,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,2001-06-02,/rdCyK9hgoA2vYrLtVFpDc3KWBaC.jpg,/4eTiLRTYwAVQyQAjuFuf3BXAony.jpg,7.034,5048,5.3802,MOVIE
1995,1995,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",2001-06-15,/ye5h6fhfz8TkKV4QeuTucvFzxB9.jpg,/bL41GVWvp4YJDJ50PDcxaN4cds9.jpg,5.91,6398,6.8129,MOVIE
10808,10808,Dr. Dolittle 2,Dr. Dolittle 2,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",2001-06-22,/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg,/VtFa6Ph0xCO6QJ86ihCrpsDBIO.jpg,5.321,1734,2.6483,MOVIE
9799,9799,The Fast and the Furious,The Fast and the Furious,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",2001-06-22,/gqY0ITBgT7A82poL9jv851qdnIb.jpg,/jY9ef5nqY4xIIMu3yzW3qamUCoi.jpg,7.001,10624,1.296,MOVIE
644,644,A.I. Artificial Intelligence,A.I. Artificial Intelligence,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",2001-06-29,/8MZSGX5JORoO72EfuAEcejH5yHn.jpg,/2tQ0Uhav10ay7jOX6QoqvbtGljB.jpg,7.1,6516,9.3827,MOVIE
16161,16161,Baby Boy,Baby Boy,"The story of Jody, a misguided, 20-year-old African-American who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. Streetwise and jobless, he has not only fathered two children by two different women-Yvette and Peanut but still lives with his own mother. He can't seem to strike a balance or find direction in his chaotic life.",2001-06-27,/2zhkM2rxCPVLxuZRYejcTiOhzfU.jpg,/wyMfhalkfbEjrAnvlqs9zOnDsCZ.jpg,7.088,337,9.7697,MOVIE
10691,10691,Crazy/Beautiful,Crazy/Beautiful,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.",2001-06-29,/1kxn6w6lvKkrhmVxfVqI0cfBmLa.jpg,/zbFG63ineDZdEHHyv7WwASRpOAM.jpg,6.635,377,7.7763,MOVIE
10615,10615,Pootie Tang,Pootie Tang,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.",2001-06-29,/fNvx45x4JWHYucpnV2vuKn9TZnV.jpg,/csH5MGh51Ndz1bJ3MHhukjs0Pyo.jpg,5.094,165,1.7759,MOVIE
47596,47596,Let It Snow,Snow Days,Two young lovers meet on a series of snowy days in high school.,1999-10-01,/jWrYcywPXcHZUbeIcEP3uSEw7dT.jpg,,4.167,6,0.4016,MOVIE
11826,11826,Sexy Beast,Sexy Beast,"Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job.",2001-01-12,/xTfCZTzhgHNAR1pf5D49WH4buI5.jpg,/yYUGy4MDM6jbJoamlfo3HT6Guhy.jpg,6.992,862,2.1038,MOVIE
9301,9301,The Princess and the Warrior,Der Krieger und die Kaiserin,"Young nurse Sissi lives a secluded life entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident in which he provides first aid, Sissi wonders if he may be the man of her dreams. But when she finds him weeks later she is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.",2000-10-12,/z0dMG2C4GvIObHAcOjW9r61WIJF.jpg,/x8xpHyvXgDcz2tJXlR1dpnYCdbK.jpg,6.942,138,1.3707,MOVIE
11444,11444,The Closet,Le Placard,"A man spreads the rumor of his fake homosexuality with the aid of his neighbor, to prevent his imminent firing at his work.",2001-01-17,/kNm5Jxr3iulG8tfYHqDD0ahODCw.jpg,/nsvM9FLnBZjosdcgs7QV4Itckih.jpg,6.413,509,3.8669,MOVIE
60670,60670,The Crimson Rivers,Les Rivières pourpres,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.",2000-09-27,/npvDhiKkpQBuTaQ8cbWRT2iEfkE.jpg,/1Kzrk49o1oX15yqjWVuGPAEnjgd.jpg,6.925,1669,4.3626,MOVIE
55551,55551,Lumumba,Lumumba,"The true story of the rise to power and brutal assassination of the formerly vilified and later redeemed leader of the independent Congo, Patrice Lumumba. Using newly discovered historical evidence, Haitian-born and later Congo-raised writer and director Raoul Peck renders an emotional and tautly woven account of the mail clerk and beer salesman with a flair for oratory and an uncompromising belief in the capacity of his homeland to build a prosperous nation independent of its former Belgian overlords. Lumumba emerges here as the heroic sacrificial lamb dubiously portrayed by the international media and led to slaughter by commercial and political interests in Belgium, the United States, the international community, and Lumumba's own administration; a true story of political intrigue and murder where political entities, captains of commerce, and the military dovetail in their quest for economic and political hegemony.",2000-09-27,/evopdRBKjj85zttxMcrZ5xujaS8.jpg,/6n1sWAEe4IMVPC6t9lgEHLC40zr.jpg,6.778,36,2.7016,MOVIE
10992,10992,Cats & Dogs,Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",2001-06-23,/wUWoat7L4vvQburQ8pVEJhRG9L5.jpg,/3ipuPBeBfsxcsry7Gh5m9J1rwJ1.jpg,5.38,1709,3.4661,MOVIE
2140,2140,Kiss of the Dragon,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",2001-07-06,/1ubtSyagwfNF9Bn9s2CKITRtx1d.jpg,/9S0BHQuZAyNMG0GpHAMSIbF38au.jpg,6.893,1298,3.0461,MOVIE
4248,4248,Scary Movie 2,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",2001-07-04,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,/cjSB3ZjaMpaa9oHFyeYha3KG0mp.jpg,5.813,4981,7.738,MOVIE
17612,17612,Lost and Delirious,Lost and Delirious,"After starting at an upmarket boarding school, a teenage girl forms close friendships with her two older roommates. However, when she discovers that her new friends are lovers she finds herself caught in a complicated situation.",2001-01-21,/3Cu95A09arsfTsOJfygVwhJe5qc.jpg,/j1FMMJhWWK3im0XtnBAYm9IaEXD.jpg,6.8,525,1.602,MOVIE
3134,3134,Baise-moi,Baise-moi,"Nadine and Manu are two mad women, as tidy as can be, almost perfectionists. They have several things in common: extreme sex, drugs, beer and the trigger. They find the solution to their problems with guns and beware to those who dare to get in their way!",2000-06-28,/zmkh7qyNIQmx2xi972WL39wzqOH.jpg,/VzGoYOsn18PRcnab6qIJBC1DOs.jpg,4.817,476,8.3532,MOVIE
8217,8217,Alice,Alice,"Alice Tate, mother of two, with a marriage of 16 years, finds herself falling for a handsome sax player, Joe. Stricken with a backache, she consults herbalist Dr. Yang, who realizes that her problems are not related to her back, but in her mind and heart. Dr. Yang's magical herbs give Alice wondrous powers, taking her out of her well-established rut.",1990-12-25,/g6PGzYqXNofrrGKS7dixoc2P5M7.jpg,/ofIyN1TZJFvoCePNpbJebsg54D4.jpg,6.357,332,3.0095,MOVIE
22478,22478,Another Woman,Another Woman,"Marion is a woman who has learned to shield herself from her emotions. She rents an apartment to work undisturbed on her new book, but by some acoustic anomaly she can hear all that is said in the next apartment in which a psychiatrist holds his office. When she hears a young woman tell that she finds it harder and harder to bear her life, Marion starts to reflect on her own life. After a series of events she comes to understand how her unemotional attitude towards the people around her affected them and herself.",1988-10-13,/ds4CcnlACh0r1r3VGa7y85dz72R.jpg,/2cH8vxci9QjUP9oT2OLW2OHn6U6.jpg,6.805,284,1.5918,MOVIE
26483,26483,Beach Blanket Bingo,Beach Blanket Bingo,"In the fourth of the highly successful Frankie and Annette beach party movies, a motorcycle gang led by Eric Von Zipper kidnaps singing star Sugar Kane managed by Bullets, who hires sky-diving surfers Steve and Bonnie from Big Drop for a publicity stunt. With the usual gang of kids and a mermaid named Lorelei.",1965-04-14,/96PQsb6z1hGtck5ZM5B5CsXm7fw.jpg,/n60K0femXYcGuOc3rKFklNjxJlt.jpg,5.8,32,0.6979,MOVIE
24382,24382,Big Deal on Madonna Street,I soliti ignoti,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",1958-07-26,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,8.088,764,3.6786,MOVIE
11286,11286,The Cannonball Run,The Cannonball Run,"A cross-country road race is based on an actual event, the Cannonball Baker Sea to Shining Sea Memorial Trophy Dash, organized by Brock Yates to protest the 55 mph speed limit then in effect in the U.S. The Cannonball was named for Erwin G. ""Cannonball"" Baker, who in the roaring 20's rode his motorcycle across the country. Many of the characters are based on ruses developed by real Cannonball racers over the several years that the event was run.",1981-06-19,/44DMbrQ8e6fTgFzoSuWmQgrfMsG.jpg,/6Jw1a3ctW5eQjonmPCwPrOeYVNN.jpg,6.2,678,3.07,MOVIE
11950,11950,Cannonball Run II,Cannonball Run II,"When a wealthy sheikh puts up $1 million in prize money for a cross-country car race, there is one person crazy enough to hit the road hard with wheels spinning fast. Legendary driver J.J. McClure enters the competition along with his friend Victor and together they set off across the American landscape in a madcap action-adventure destined to test their wits and automobile skills.",1984-06-29,/sdXjbUcdESA5CKCyez6A29c2vq3.jpg,/qqJM9rUG7WbdJ6Vu2oO8KNXuULC.jpg,5.399,338,2.4434,MOVIE
36245,36245,Diary of a Chambermaid,Le Journal d'une femme de chambre,"Celestine has a new job as a chambermaid for the quirky M. Monteil, his wife and her father. When the father dies, Celestine decides to quit her job and leave, but when a young girl is raped and murdered, Celestine believes that the Monteils' groundskeeper, Joseph, is guilty, and stays on in order to prove it. She uses her sexuality and the promise of marriage to get Joseph to confess -- but things do not go as planned.",1964-03-04,/epCJe5dzAn21mQ9L1fQ2FjIF13T.jpg,/vpPdmaGYQUiM9Rb2znWpNyzE3Km.jpg,7.094,219,0.527,MOVIE
26573,26573,Dr. Goldfoot and the Bikini Machine,Dr. Goldfoot and the Bikini Machine,In this campy spy movie spoof Dr. Goldfoot (Vincent Price) has invented an army of bikini-clad robots who are programmed to seek out wealthy men and charm them into signing over their assets. Secret agent Craig Gamble (Frankie Avalon) and millionaire Todd Armstrong set out to foil his fiendish plot.,1965-11-06,/v1NPmkAgQ85fTJAD7cmZ2EcFCvh.jpg,/8P4YHsHMimLyDEK5EhOPGfjmRwD.jpg,5.2,58,0.7753,MOVIE
23439,23439,House of Usher,House of Usher,"Convinced that his family is tainted by generations of evil, Roderick Usher is hellbent on stopping his sister Madeline’s wedding to prevent the cursed Usher bloodline from expanding. When her fiancé Philip Winthrop arrives at the crumbling estate to claim his bride, Roderick goes to ruthless—even deadly—lengths to keep them apart.",1960-06-18,/jEzZOrGSWpl0jKOIXoY3OnEabLQ.jpg,/bNFtjsp9v95DL9iL20Gue4gMddZ.jpg,6.699,354,0.9554,MOVIE
10728,10728,Faust,Faust - Eine deutsche Volkssage,God and Satan wager on the soul of a learned and prayerful alchemist as part of their eternal war over Earth.,1926-10-13,/rN703hMFxmkZfyEzsXvFtuFhkXE.jpg,/vBOKLF3nhdaKRiCvmdoIUTikG2X.jpg,7.9,382,0.7555,MOVIE
11697,11697,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,"Questions arise when Senator Stoddard attends the funeral of a local man named Tom Doniphon in a small Western town. Flashing back, we learn Doniphon saved Stoddard, then a lawyer, when he was roughed up by a crew of outlaws terrorizing the town, led by Liberty Valance. As the territory's safety hung in the balance, Doniphon and Stoddard, two of the only people standing up to him, proved to be very important, but different, foes to Valance.",1962-04-13,/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,/h1vBJ0uN4QCbBb5WVKxmtfTrHoY.jpg,7.8,1251,3.0287,MOVIE
6106,6106,Salvador,Salvador,"In 1980, an American journalist covering the Salvadoran Civil War becomes entangled with both the leftist guerrilla groups and the right-wing military dictatorship while trying to rescue his girlfriend and her children.",1986-04-23,/c5JgUmzN7syTFy9suwoHF3vhNsN.jpg,/6DSXD0cSOOQJd9YX7KUekv6bKLr.jpg,7.032,393,2.188,MOVIE
22477,22477,September,September,"After a suicide attempt, Lane has moved into her country house to recuperate. Her best friend, Stephanie, has come to join her for the summer. Lane's mother, Diane, has recently arrived with her husband Lloyd, Lane's stepfather. Lane is close to two neighbors: Peter, and Howard. Howard is in love with Lane, Lane is in love with Peter, and Peter is in love with Stephanie.",1987-12-18,/gTsFkvUt9wrGOZh6JNDSFd2LIBT.jpg,/XZociOva4LhCObUNEgqFfFPPHr.jpg,6.152,204,3.8332,MOVIE
19200,19200,Shadows and Fog,Shadows and Fog,"With a serial strangler on the loose, a bookkeeper wanders around town searching for the vigilante group intent on catching the killer.",1991-12-05,/6Ybi2u1TSOTpAocZAGJl2WThq11.jpg,/mcSeT9VDT4OnSR3E2dxl6knE9YG.jpg,6.721,387,1.1896,MOVIE
11300,11300,Something Wild,Something Wild,"A free-spirited woman ""kidnaps"" a yuppie for a weekend of adventure. But the fun quickly takes a dangerous turn when her ex-con husband shows up.",1986-11-07,/344lhBozqFWKxBb4fp6azYQMLEy.jpg,/b3J5vJWbyfbjPtgWKfCJYQ8kves.jpg,6.628,376,1.9309,MOVIE
28650,28650,The Thing with Two Heads,The Thing with Two Heads,"A rich but racist man is dying and hatches an elaborate scheme for transplanting his head onto another man's body. His health deteriorates rapidly, and doctors are forced to transplant his head onto the only available candidate: a black man from death row.",1972-07-19,/xYj9DpCeqM6bbvMvxlGqujU9boQ.jpg,/oCyMlE4YFjHZDCer5D7H4hGf62C.jpg,4.778,45,0.4047,MOVIE
43316,43316,All That Heaven Allows,All That Heaven Allows,"Two different social classes collide when Cary Scott, a wealthy upper-class widow, falls in love with her much younger and down-to-earth gardener, prompting disapproval and criticism from her children and country club friends.",1955-08-25,/9BZRrJK3iMILX0KP8eLb2E4sPqs.jpg,/iQQ4jjYV8fgdEHDgkgSrc4mWgUx.jpg,7.344,323,2.1903,MOVIE
34689,34689,The Barefoot Contessa,The Barefoot Contessa,"A washed-up filmmaker gets a second chance at stardom when he discovers stunning peasant Maria Vargas dancing in a Madrid nightclub. Goaded by his producer, the director convinces Maria to screen test for, and then star in, his next big picture. But as the producer's possessive nature and the realities of stardom weigh on Maria, she seeks a genuine lover with whom she can escape.",1954-09-29,/eSRBlHu9didl6MdFQdIYpU9YdFD.jpg,/glI6cTpBd2BdrXUQxlCOm3fQ5Lu.jpg,6.774,261,1.9189,MOVIE
10238,10238,Cries and Whispers,Viskningar och rop,"As Agnes slowly dies of cancer, her sisters are so immersed in their own psychic pains that they are unable to offer her the support she needs.",1972-12-21,/a1bMgB09YDvvRN9SitCclUYragr.jpg,/xmLgdb0yDBXa7Dlo3aCzjhjCkuE.jpg,7.88,760,1.5036,MOVIE
4789,4789,The Garden of the Finzi-Continis,Il giardino dei Finzi Contini,"In 1930s Italy, a wealthy Jewish family tries to maintain their privileged lifestyle, hosting friends for tennis and parties at their villa. As anti-Semitism intensifies under Fascism, they must ultimately face the horrors of the Holocaust.",1970-12-04,/qHDATOZMoiJjfy2bb1xEFFPzkuG.jpg,/bMTBDpipkszdWcY9U9lRTVy4zh9.jpg,6.926,278,0.8236,MOVIE
18030,18030,Kiss Me Deadly,Kiss Me Deadly,"One evening, Hammer gives a ride to Christina, an attractive hitchhiker on a lonely country road, who has escaped from the nearby lunatic asylum. Thugs waylay them and force his car to crash. When Hammer returns to semi-consciousness, he hears Christina being tortured until she dies. Hammer, both for vengeance and in hopes that ""something big"" is behind it all, decides to pursue the case.",1955-04-28,/z7me91nrpWLHY1mZOB2v20cK0zY.jpg,/znL0K0hPJndT7IAddNWBfAEYSRC.jpg,7.207,401,1.292,MOVIE
18988,18988,The Lion in Winter,The Lion in Winter,"Henry II and his estranged queen, Eleanor of Aquitaine, battle over the choice of an heir.",1968-08-20,/yMgJnZADJObzfjA70ygXJkjnrFX.jpg,/u8EQqjCeaYDkgACV4mMfkPHLqpP.jpg,7.4,392,1.5926,MOVIE
11536,11536,The Misfits,The Misfits,"While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.",1961-02-01,/rkIkyPhT5oetT463HxpdIuct30l.jpg,/uCH6NY9qstOLbBTGv0rWxB1oJJH.jpg,6.943,413,2.2965,MOVIE
10339,10339,Moby Dick,Moby Dick,"In 1841, young Ishmael signs up for service aboard the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.",1956-06-27,/7JXcm3RyWlGsRCZ0YlOliWr6TNv.jpg,/lbuYAwwTuqiWgpzlxMMPrYkUop4.jpg,7.045,455,6.0327,MOVIE
976,976,Sweet Smell of Success,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disapproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",1957-07-04,/akzvV8JasNrgEl5iAP9K6zPHGJe.jpg,/6L1Co3uRWuoaqDxpWvGDvgXms7T.jpg,7.593,563,1.0026,MOVIE
69605,69605,Written on the Wind,Written on the Wind,"Mitch Wayne is a geologist working for the Hadleys, an oil-rich Texas family. While the patriarch, Jasper, works hard to establish the family business, his irresponsible son, Kyle, is an alcoholic playboy, and his daughter, Marylee, is the town tramp. Mitch harbors a secret love for Kyle's unsatisfied wife, Lucy -- a fact that leaves him exposed when the jealous Marylee accuses him of murder.",1956-10-04,/paeBU70fHsFAOooWM5V35q562f2.jpg,/gb7CnfONI8mWuUsxuqkafWEO71N.jpg,6.943,264,1.4021,MOVIE
65632,65632,The 10th Victim,La decima vittima,"In the near future, big wars are avoided by giving individuals with violent tendencies a chance to kill in the Big Hunt. The Hunt is the most popular form of entertainment in the world and also attracts participants who are looking for fame and fortune. It includes ten rounds for each competitor, five as the hunter and five as the victim.",1965-12-02,/qwXXxwnN1yj5XiZBUrdazBRMqw1.jpg,/dCfusmm2ZeT2jnCd0biDAzIpSHx.jpg,6.608,222,1.3707,MOVIE
4780,4780,Obsession,Obsession,A wealthy New Orleans businessman becomes obsessed with a young woman who resembles his late wife.,1976-08-01,/a0bOKTldOJVJivmPNGBHfMYJU9x.jpg,/kjIgQmRlgBI1u2YvjW7EcorzHbf.jpg,6.644,310,1.6217,MOVIE
11906,11906,Suspiria,Suspiria,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,1977-02-01,/sEcvc9h1X3hYZdFgtiiKMm6RB3f.jpg,/j7rl2LphIbC88FppTfwJ5Gxj9kX.jpg,7.474,3129,4.5417,MOVIE
11713,11713,Fist of Fury,精武門,"During the Japanese occupation of Shanghai, Chen Zhen, the star pupil of a recently-deceased martial arts teacher battles a Japanese dojo which seeks the demise of his master's fighting school.",1972-03-22,/dlcipCOa9hlfBBz7kCAyjsf3q0E.jpg,/v6wahTqcsU3kcQ1uz7wQpFTZbIb.jpg,7.2,1040,4.5482,MOVIE
9589,9589,Christiane F.,Christiane F. - Wir Kinder vom Bahnhof Zoo,"This movie portrays the drug scene in Berlin in the 70s, following tape recordings of Christiane F. 14 years old Christiane lives with her mother and little sister in a typical multi-storey apartment building in Berlin. She's fascinated by the 'Sound', a new disco with most modern equipment. Although she's legally too young, she asks a friend to take her. There she meets Detlef, who's in a clique where everybody's on drugs. Step by step she gets drawn deeper into the scene.",1981-04-02,/dHNonSmzgxMzEWp0FrzQIVvcBD6.jpg,/tg33XbGTPvHLan2UaDtF4M95Rx4.jpg,7.3,1410,1.5925,MOVIE
12481,12481,The Big Boss,唐山大兄,"Cheng is a young Chinese mainlander who moves in with his expatriate cousins to work at an ice factory in Thailand. He does this with a family promise never to get involved in any fights. However, when members of his family begin disappearing after meeting the management of the factory, the resulting mystery and pressures force him to break that vow and take on the villainy of the Big Boss.",1971-10-23,/9VFYDWYnAhXAgyqgs94lwNmMBbk.jpg,/993ZXFkyHGltND6AvlrVlVsveyM.jpg,7.069,809,3.5627,MOVIE
13333,13333,Game of Death,死亡遊戲,A martial arts movie star must fake his death to find the people who are trying to kill him.,1978-03-23,/c6jgLHaQpdIPH1rC94KkjAqgE7O.jpg,/Ae2fAp4SjKVsobi2RTb0Xl8yoY1.jpg,6.4,713,3.8068,MOVIE
13938,13938,The Last Dragon,The Last Dragon,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter.",1985-03-22,/r5QnLY30gXlZ8luiJE3quDs1WNF.jpg,/9pqox4KAKGdfqYTkdXeDImUWWmJ.jpg,6.473,275,2.1449,MOVIE
10540,10540,Outland,Outland,"On the sunless moon Io, Marshall William T. O’Niel goes toe-to-toe with the corrupt manager of a mining colony and his gang of roughnecks while investigating a rash of worker suicides.",1981-05-22,/qmjlDkV8CfCboa8WV06ytZaThqx.jpg,/6m1ol0YFN35kXQ2KNz5LDWwaD56.jpg,6.423,668,2.7896,MOVIE
9462,9462,The Way of the Dragon,猛龍過江,"After a Chinese restaurant in Rome is threatened by the mafia, who will stop at nothing to acquire the property, the owner recruits a family friend in Hong Kong, kung fu expert Tang Lung, to help them defend their business.",1972-12-30,/m7AIITQ624sfldI4SsX4htXPH1f.jpg,/hQaYzVQGwLK04TgTiQkJB9lHmY8.jpg,7.371,1237,4.0735,MOVIE
